astrocytoma,Gene,Uniprot,Protein,Overexpression,Affinity 000,Type 000,SMILES 000,ID 000,Affinity 001,Type 001,SMILES 001,ID 001,Affinity 002,Type 002,SMILES 002,ID 002
kidney,BIRC3,Q13489,Baculoviral IAP repeat-containing protein 3 (EC 2.3.2.27) (Apoptosis inhibitor 2) (API2) (Cellular inhibitor of apoptosis 2) (C-IAP2) (IAP homolog C) (Inhibitor of apoptosis protein 1) (hIAP-1) (hIAP1) (RING finger protein 49) (RING-type E3 ubiquitin transferase BIRC3) (TNFR2-TRAF-signaling complex protein 1),6.83,0.25,Ki,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2[C@@H](Cc3ccccc3)C[C@H](N2C1=O)C(=O)N[C@@H]1CCCc2ccccc12,50255183,1.0,Ki,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H]1CCCc2ccccc12,26223,1.2,Ki,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCc2ccc(CCCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1,50343521
kidney,HK2,P52789,Hexokinase-2 (EC 2.7.1.1) (Hexokinase type II) (HK II) (Muscle form hexokinase),6.71,7.9,IC50,OC1O[C@H](CNS(=O)(=O)c2cccc(Cl)c2Cl)[C@@H](O)[C@H](O)[C@H]1NS(=O)(=O)c1cccc(c1)-c1ccc(Cl)cc1,50169042,10.0,IC50,Cc1oc(cc1C(O)=O)S(=O)(=O)NC[C@H]1OC(O)[C@H](NC(=O)c2cccc(Br)c2)[C@@H](O)[C@@H]1O,50169037,,,,
kidney,HCK,P08631,Tyrosine-protein kinase HCK (EC 2.7.10.2) (Hematopoietic cell kinase) (Hemopoietic cell kinase) (p59-HCK/p60-HCK) (p59Hck) (p61Hck),6.68,0.35,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216,0.35,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216,1.0,IC50,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CC[C@@H](CC1)NC(=O)C=C,97672
kidney,AGTRL1,P35414,Apelin receptor (Angiotensin receptor-like 1) (G-protein coupled receptor APJ) (G-protein coupled receptor HG11),6.39,0.016,Ki,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(O)=O,50078007,0.02,IC50,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(O)=O,50078007,0.04,EC50,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(cc1)C(=O)c1ccccc1)C(O)=O,50078006
kidney,ALOX5,P09917,Arachidonate 5-lipoxygenase (5-LO) (5-lipoxygenase) (EC 1.13.11.34),6.23,0.5,IC50,OC(c1cc(F)cc(Sc2ccc3oc(=O)cc(-c4ccc(F)cc4)c3c2)c1)(C(F)(F)F)C(F)(F)F,50182303,0.5,IC50,OC(c1cc(F)cc(Sc2ccc3c(cc(=O)oc3c2)-c2ccccc2)c1)(C(F)(F)F)C(F)(F)F,50182306,0.8,IC50,OC(c1cc(F)cc(Sc2ccc3c(cc(=O)oc3c2)-c2ccoc2)c1)(C(F)(F)F)C(F)(F)F,50182308
kidney,STK6,O14965,Aurora kinase A (EC 2.7.11.1) (Aurora 2) (Aurora/IPL1-related kinase 1) (ARK-1) (Aurora-related kinase 1) (hARK1) (Breast tumor-amplified kinase) (Serine/threonine-protein kinase 15) (Serine/threonine-protein kinase 6) (Serine/threonine-protein kinase aurora-A),6.2,0.0006,Ki,CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1,13534,0.01,IC50,C[C@@H](Nc1ncnc2c(cccc12)C(N)=O)c1cccc(NC(=O)c2ccc(F)c(O)c2)c1,116986,0.0155,Ki,OC(=O)[C@]1(Cc2cccc(Nc3nccs3)n2)CCC(CC1)Oc1cccc(Cl)c1F,109209
kidney,PCSK6,P29122,Proprotein convertase subtilisin/kexin type 6 (EC 3.4.21.-) (Paired basic amino acid cleaving enzyme 4) (Subtilisin-like proprotein convertase 4) (SPC4) (Subtilisin/kexin-like protease PACE4),6.12,0.34,Ki,CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,50399749,0.4,Ki,C[C@@H](O)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,50399753,0.6,Ki,CC(C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCc1ccc(cc1)C(N)=N,50303774
kidney,IL8,P10145,Interleukin-8 (IL-8) (C-X-C motif chemokine 8) (Chemokine (C-X-C motif) ligand 8) (Emoctakin) (Granulocyte chemotactic protein 1) (GCP-1) (Monocyte-derived neutrophil chemotactic factor) (MDNCF) (Monocyte-derived neutrophil-activating peptide) (MONAP) (Neutrophil-activating protein 1) (NAP-1) (Protein 3-10C) (T-cell chemotactic factor) [Cleaved into: MDNCF-a (GCP/IL-8 protein IV) (IL8/NAP1 form I); Interleukin-8 ((Ala-IL-8)77) (GCP/IL-8 protein II) (IL-8(1-77)) (IL8/NAP1 form II) (MDNCF-b); IL-8(5-77); IL-8(6-77) ((Ser-IL-8)72) (GCP/IL-8 protein I) (IL8/NAP1 form III) (Lymphocyte-derived neutrophil-activating factor) (LYNAP) (MDNCF-c) (Neutrophil-activating factor) (NAF); IL-8(7-77) (GCP/IL-8 protein V) (IL8/NAP1 form IV); IL-8(8-77) (GCP/IL-8 protein VI) (IL8/NAP1 form V); IL-8(9-77) (GCP/IL-8 protein III) (IL8/NAP1 form VI)],5.91,8.0,IC50,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,13066,9.0,IC50,OC(=O)Cc1ccccc1Nc1ccccc1F,50295276,10.0,IC50,CC(C(O)=O)c1ccccc1Nc1c(Cl)cccc1Cl,50295266
kidney,APOB,P04114,Apolipoprotein B-100 (Apo B-100) [Cleaved into: Apolipoprotein B-48 (Apo B-48)],5.9,0.7,IC50,COC(=O)N[C@H]1Cc2ccc(NC(=O)c3cccc(C)c3-c3ccc(cc3)C(F)(F)F)cc2C1,50107813,0.9,IC50,Cc1cccc(C(=O)Nc2ccc3C[C@H](Cc3c2)NS(=O)(=O)c2cccs2)c1-c1ccc(cc1)C(F)(F)F,50107808,1.0,IC50,Cc1cc(C)c(-c2ccc(cc2)C(F)(F)F)c(c1)C(=O)Nc1ccc2C[C@H](Cc2c1)NS(=O)(=O)c1cccs1,50107774
kidney,FRK,P42685,Tyrosine-protein kinase FRK (EC 2.7.10.2) (FYN-related kinase) (Nuclear tyrosine protein kinase RAK) (Protein-tyrosine kinase 5),5.76,0.31,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216,0.31,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216,1.4,Kd,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,4552
kidney,PTPN2,P17706,Tyrosine-protein phosphatase non-receptor type 2 (EC 3.1.3.48) (T-cell protein-tyrosine phosphatase) (TCPTP),5.5,2.0,Ki,CS(=O)(=O)Nc1ccccc1CS(=O)(=O)N1CCC(CC1)Nc1cccc(c1)-c1sc(C(O)=O)c(OCC(O)=O)c1Br,50219588,2.0,Ki,CC(=O)Nc1ccccc1CS(=O)(=O)N1CCC(CC1)Nc1cccc(c1)-c1sc(C(O)=O)c(OCC(O)=O)c1Br,50219584,2.0,Ki,Nc1ccccc1CS(=O)(=O)N1CCC(CC1)Nc1cccc(c1)-c1sc(C(O)=O)c(OCC(O)=O)c1Br,50219577
kidney,RASGRP3,Q8IV61,Ras guanyl-releasing protein 3 (Calcium and DAG-regulated guanine nucleotide exchange factor III) (Guanine nucleotide exchange factor for Rap1),5.44,0.18,Ki,CCCC(CCC)C(=O)OCC1(CO)C\C(=C/c2cn(C)c3ccccc23)C(=O)O1,50244449,0.2,Ki,CC(C)CC(CC(C)C)C(=O)OCC1(CO)C\C(=C/c2ccccn2)C(=O)O1,50244450,0.33,Ki,CCCC(CCC)C(=O)OCC1(CO)C\C(=C/c2cn(C)c3ccccc23)C(=O)O1,50244449
kidney,ACE2,Q9BYF1,Angiotensin-converting enzyme 2 (EC 3.4.17.23) (ACE-related carboxypeptidase) (Angiotensin-converting enzyme homolog) (ACEH) (Metalloprotease MPROT15) [Cleaved into: Processed angiotensin-converting enzyme 2],5.28,0.13,Ki,CC(C)CC(NC(C)=O)C(=O)N1CCC=C1P(O)(O)CC(Cc1ccccc1)C(O)=O,21464,0.4,Ki,CC(=O)NC(Cc1cnc[nH]1)C(=O)N1CCC=C1P(O)(O)CC(Cc1cc(no1)-c1ccccc1)C(O)=O,21474,0.44,IC50,CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(O)=O)C(O)=O,21489
kidney,NR3C1,P04150,Glucocorticoid receptor (GR) (Nuclear receptor subfamily 3 group C member 1),5.25,0.008,IC50,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c1ccc(cc1)N(C)C,18627,0.0398,IC50,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,50354851,0.075,IC50,CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF,50354849
kidney,AKR1C3,P42330,"Aldo-keto reductase family 1 member C3 (EC 1.-.-.-) (17-beta-hydroxysteroid dehydrogenase type 5) (17-beta-HSD 5) (3-alpha-HSD type II, brain) (3-alpha-hydroxysteroid dehydrogenase type 2) (3-alpha-HSD type 2) (EC 1.1.1.357) (Chlordecone reductase homolog HAKRb) (Dihydrodiol dehydrogenase 3) (DD-3) (DD3) (Dihydrodiol dehydrogenase type I) (HA1753) (Indanol dehydrogenase) (EC 1.1.1.112) (Prostaglandin F synthase) (PGFS) (EC 1.1.1.188) (Testosterone 17-beta-dehydrogenase 5) (EC 1.1.1.239) (EC 1.1.1.64) (Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase) (EC 1.3.1.20)",5.22,0.09,IC50,CCc1c(CCC(O)=O)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,50427622,0.12,IC50,COc1ccc2n(C(=O)c3ccc(CCl)cc3)c(C)c(CC(O)=O)c2c1,50427628,0.13,IC50,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(CCC(O)=O)c(C)c2c1,50427620
kidney,SLC10A2,Q12908,"Ileal sodium/bile acid cotransporter (Apical sodium-dependent bile acid transporter) (ASBT) (Ileal Na(+)/bile acid cotransporter) (Ileal sodium-dependent bile acid transporter) (IBAT) (ISBT) (Na(+)-dependent ileal bile acid transporter) (Sodium/taurocholate cotransporting polypeptide, ileal) (Solute carrier family 10 member 2)",5.05,0.28,IC50,CCCCC1(CCCC)CS(=O)(=O)c2ccc(cc2[C@H]([C@H]1O)c1ccc(OCc2ccc(C[N+]34CCN(CC3)CC4)cc2)cc1)N(C)C,50140282,0.3,IC50,CCCCC1(CCCC)CS(=O)(=O)c2ccc(cc2[C@H]([C@H]1O)c1cccc(NCC(=O)NCC(O)=O)c1)N(C)C,50172695,0.5,IC50,CCCCC1(CCCC)CS(=O)(=O)c2ccc(cc2[C@H]([C@H]1O)c1ccc(OCCCCC[N+]23CCN(CC2)CC3)cc1)N(C)C,50172649
kidney,STS,P08842,Steryl-sulfatase (EC 3.1.6.2) (Arylsulfatase C) (ASC) (Steroid sulfatase) (Steryl-sulfate sulfohydrolase),5.01,0.01,IC50,C[C@]12CC[C@H]3[C@@H](CCc4c3ccc(OS(N)(=O)=O)c4[N+]([O-])=O)[C@@H]1CCC2=O,50380208,0.024,IC50,COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)Cc4ccccc4)[C@@H]3CCc2cc1OS(N)(=O)=O,50168219,0.04,IC50,COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)Cc4ccc(cc4)C(C)(C)C)[C@@H]3CCc2cc1OS(N)(=O)=O,50168217
kidney,RASGRP1,O95267,RAS guanyl-releasing protein 1 (Calcium and DAG-regulated guanine nucleotide exchange factor II) (CalDAG-GEFII) (Ras guanyl-releasing protein),4.95,0.25,Ki,CCCC(CCC)C(=O)OCC1(CO)C\C(=C/c2cn(C)c3ccccc23)C(=O)O1,50244449,0.41,Ki,CCCC(CCC)C(=O)OCC1(CO)C\C(=C/c2ccc3n(C)ccc3c2)C(=O)O1,50017890,0.69,Ki,CCCC(CCC)C(=O)OCC1(CO)C\C(=C/c2cccc3ccn(C)c23)C(=O)O1,50017892
kidney,CDC42BPA,Q5VT25,Serine/threonine-protein kinase MRCK alpha (EC 2.7.11.1) (CDC42-binding protein kinase alpha) (DMPK-like alpha) (Myotonic dystrophy kinase-related CDC42-binding kinase alpha) (MRCK alpha) (Myotonic dystrophy protein kinase-like alpha),4.92,5.9,Ki,CCCC(=O)O[C@@]12C(C3CC(=O)C[C@@]4(O)C(C=C(C)C4=O)[C@]3(O)[C@@H](C)[C@H]1OC(=O)c1ccccc1NC)C2(C)C,92596,,,,,,,,
kidney,CCR1,P32246,C-C chemokine receptor type 1 (C-C CKR-1) (CC-CKR-1) (CCR-1) (CCR1) (HM145) (LD78 receptor) (Macrophage inflammatory protein 1-alpha receptor) (MIP-1alpha-R) (RANTES-R) (CD antigen CD191),4.92,0.1,IC50,C[C@H]1CN([C@H](C)CN1Cc1ccc(F)cc1)C(=O)\C=C\c1ccc(Cl)cc1NC(C)=O,50174708,0.36,IC50,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(Cc3cc(Cl)ccc3O2)CC1,50430274,0.36,IC50,CC(=O)Nc1ccc(F)cc1OC[C@@H](O)CN1CCC2(Cc3cc(F)ccc3O2)CC1,50430275
kidney,CDC2,P06493,Cyclin-dependent kinase 1 (CDK1) (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog) (Cell division protein kinase 1) (p34 protein kinase),4.91,0.1,IC50,NS(=O)(=O)c1ccc(Nc2ncc(c(Nc3ccc4nc[nH]c4c3)n2)C(F)(F)F)cc1,50164702,0.23,IC50,O=C1Cc2c([nH]c3ccc(cc23)N(=O)=O)-c2cc(CCC#N)ccc2N1,84533,0.49,IC50,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,2579
kidney,ERG,Q12809,Potassium voltage-gated channel subfamily H member 2 (Eag homolog) (Ether-a-go-go-related gene potassium channel 1) (ERG-1) (Eag-related protein 1) (Ether-a-go-go-related protein 1) (H-ERG) (hERG-1) (hERG1) (Voltage-gated potassium channel subunit Kv11.1),4.86,0.14,IC50,Cc1ccc(CN2[C@H]3CC[C@@H]2C[C@H](C3)Oc2cccc(c2)C(N)=O)cc1,50327248,0.2,IC50,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,50063995,0.25,IC50,NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CCCc2ccccc2)c1,50327247
kidney,TIE1,P35590,Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1),4.79,0.29,Kd,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,31085,0.29,Kd,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,31085,0.79,Kd,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)NC4=CCC(F)C=C4)cc3F)ccnc2cc1OCCCN1CCOCC1,50355504
kidney,LIPC,P11150,Hepatic triacylglycerol lipase (HL) (Hepatic lipase) (EC 3.1.1.3) (Lipase member C),4.75,0.5,IC50,COCCS(=O)(=O)C(C(=O)NCc1cc(C)no1)c1nc2ccc(cc2s1)-c1ccccc1,151423,0.8,IC50,CS(=O)(=O)C(C(=O)NCCS(N)(=O)=O)c1nc2ccc(cc2s1)-c1cccc(Cl)c1,151397,0.8,IC50,COCCS(=O)(=O)C(C(=O)NCc1cc(no1)C(C)C)c1nc2ccc(cc2s1)-c1ccccc1,151421
kidney,KDR,P35968,Vascular endothelial growth factor receptor 2 (VEGFR-2) (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor) (KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309),4.59,0.021,Ki,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,16673,0.024,Ki,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)c(F)c3)c12,50327046,0.03,IC50,COc1cc2nccc(Oc3ccc4c(cccc4c3)C(=O)Nc3ccc(Cl)cc3)c2cc1OC,50236362
kidney,NPR3,P17342,Atrial natriuretic peptide receptor 3 (Atrial natriuretic peptide clearance receptor) (Atrial natriuretic peptide receptor type C) (ANP-C) (ANPR-C) (NPR-C),4.59,0.059000000000000004,Ki,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CSSC[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@H](Cc1ccc(O)cc1)C(O)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CO,50091753,0.1,Ki,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](N)CSSC[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)CNC1=O)C(O)=O)[C@@H](C)CC,50091751,0.25,Ki,CC[C@H](C)[C@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)CNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CSSC[C@@H](NC(=O)CNC(=O)[C@@H](CC(C)C)NC(=O)CNC(=O)[C@@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](C)NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CO)[C@@H](C)CC,50016816
kidney,SOAT1,P35610,Sterol O-acyltransferase 1 (EC 2.3.1.26) (Acyl-coenzyme A:cholesterol acyltransferase 1) (ACAT-1) (Cholesterol acyltransferase 1),4.54,3.2,IC50,CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)C(Cc1ccccc1)Cc1ccc(OC(=O)CN2CCCCCC2=O)cc1,182852,3.6,IC50,CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)C(Cc1ccccc1)Cc1ccc(OC(=O)CCCCCCN2CCCCCC2=O)cc1,182851,4.2,IC50,CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)C(Cc1ccccc1)Cc1ccccc1,182849
kidney,FYN,P06241,Tyrosine-protein kinase Fyn (EC 2.7.10.2) (Proto-oncogene Syn) (Proto-oncogene c-Fyn) (Src-like kinase) (SLK) (p59-Fyn),4.46,0.4,Kd,Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(c2)C(N)=O)n1,26145,0.5,IC50,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc12,50142887,0.79,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216
kidney,KMO,O15229,Kynurenine 3-monooxygenase (EC 1.14.13.9) (Kynurenine 3-hydroxylase),4.45,0.2,IC50,OC(=O)c1cc(ncn1)-c1cccc(Cl)c1F,50072123,0.2,IC50,OC(=O)c1cc(ncn1)-c1ccc(F)c(F)c1,50072078,0.3,IC50,OC(=O)c1cc(ncn1)-c1cccc(F)c1,50072120
kidney,FN1,P02751,Fibronectin (FN) (Cold-insoluble globulin) (CIG) [Cleaved into: Anastellin; Ugl-Y1; Ugl-Y2; Ugl-Y3],4.43,5.5,Kd,CO[C@@H]1[C@@H](COS([O-])(=O)=O)O[C@H](O[C@H]2[C@H](O)[C@@H](OS([O-])(=O)=O)[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CNc3cccc(NC(=O)CCCCC4CCSS4)c3)O[C@H]2C([O-])=O)[C@H](NS([O-])(=O)=O)[C@H]1O,50375221,6.5,Kd,CO[C@@H]1[C@@H](COS([O-])(=O)=O)O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CNc3cccc(NC(=O)CCCCC4CCSS4)c3)O[C@@H]2C([O-])=O)[C@H](NS([O-])(=O)=O)[C@H]1O,50375223,,,,
kidney,C3AR1,Q16581,C3a anaphylatoxin chemotactic receptor (C3AR) (C3a-R),4.42,0.8,IC50,NC(=N)NCCC[C@H](NC(=O)CSCC(c1ccccc1)c1ccccc1)C(O)=O,50028698,1.3,IC50,NC(N)=NCCC[C@H](NC(=O)COCC(c1ccccc1)c1ccccc1)C(O)=O,50322650,1.86,IC50,CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,50388999
kidney,FABP4,P15090,"Fatty acid-binding protein, adipocyte (Adipocyte lipid-binding protein) (ALBP) (Adipocyte-type fatty acid-binding protein) (A-FABP) (AFABP) (Fatty acid-binding protein 4)",4.4,2.0,Ki,OC(=O)c1cccc(OCc2ccc(Cl)cc2Cl)c1OCc1ccc(Cl)cc1Cl,50212876,2.5,Ki,O[C@H](C(O)=O)c1cccc(OCc2ccccc2Cl)c1OCc1ccccc1Cl,50192462,2.7,Ki,Cn1c(nc(c1-c1ccccc1)-c1ccccc1)-c1ccccc1-c1cccc(NCC(O)=O)c1,50212885
kidney,PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha) (PtdIns-3-kinase subunit p110-alpha) (p110alpha) (Phosphoinositide-3-kinase catalytic alpha polypeptide) (Serine/threonine protein kinase PIK3CA) (EC 2.7.11.1)",4.35,0.03,Ki,CC(C)n1ncnc1-c1cn2CCOc3cc(ccc3-c2n1)N1CCC[C@H]1C(N)=O,50149477,0.04,Ki,CC(C)n1nc(N)nc1-c1nc-2c(CCOc3cc(ccc-23)-c2cnn(CCO)c2)s1,50433530,0.06,Ki,CC(C)n1ncnc1-c1nc-2c(CCOc3cc(ccc-23)-c2cnn(CCN)c2)s1,50433533
kidney,MAP3K2,Q9Y2U5,Mitogen-activated protein kinase kinase kinase 2 (EC 2.7.11.25) (MAPK/ERK kinase kinase 2) (MEK kinase 2) (MEKK 2),4.28,2.4,Kd,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,2579,4.8,Kd,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13,50308060,4.8,Kd,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13,50308060
